,mov_href,mov_title,mov_year,mov_type,mov_rating
2759,tt0109842,Fresh,1994.0,0,7.6
2760,tt0107290,Jurassic Park,1993.0,0,8.1
2761,tt0107554,Menace II Society,1993.0,0,7.5
2762,tt0101124,I'll Fly Away,1992.0,1,8.6
2763,tt0108787,Ghostwriter,1992.0,1,7.8
2764,tt0105112,Patriot Games,1992.0,0,6.9
2765,tt0105813,White Sands,1992.0,0,6.0
2766,tt0104240,Fathers & Sons,1992.0,0,4.9
2767,tt0104573,Juice,1992.0,0,7.1
2768,tt0102174,Jumpin' at the Boneyard,1991.0,0,5.9
2769,tt0101677,Dead and Alive: The Race for Gus Farace,1991.0,2,5.1
2770,tt0102996,Strictly Business,1991.0,0,5.5
2771,tt0101184,Roc,1991.0,1,7.4
2772,tt0102175,Jungle Fever,1991.0,0,6.6
2773,tt0098844,Law & Order,1991.0,1,7.7
2774,tt0100480,The Return of Superfly,1990.0,0,4.7
2775,tt0099528,The Exorcist III,1990.0,0,6.5
2776,tt0099128,Betsy's Wedding,1990.0,0,5.6
2777,tt8684118,Public Enemy: 911 is a Joke,1990.0,7,6.8
2778,tt0099294,Common Ground,1990.0,3,6.4
2779,tt0100602,A Shock to the System,1990.0,0,6.7
2780,tt0099395,Def by Temptation,1990.0,0,4.8
2781,tt0092336,The Days and Nights of Molly Dodd,1989.0,1,8.1
2782,tt0097216,Do the Right Thing,1989.0,0,8.0
2783,tt0096646,A Man Called Hawk,1989.0,1,7.4
2784,tt0097164,Dead Man Out,1989.0,2,6.5
2785,tt0094898,Coming to America,1988.0,0,7.1
2786,tt0096054,School Daze,1988.0,0,6.0
2787,tt0088612,Spenser: For Hire,1986.0,1,7.3
2788,tt0093474,Magic Sticks,1987.0,0,4.9
2789,tt0094213,Uncle Tom's Cabin,1987.0,2,6.2
2790,tt0082970,Ragtime,1981.0,0,7.3
2791,tt0080707,The Exterminator,1980.0,0,5.7
2792,tt0217105,The Trial of the Moke,1978.0,2,6.7
2793,tt0074413,The Displaced Person,1977.0,2,6.4
2794,tt0071012,Movin' On,1976.0,1,7.4
2795,tt0202001,Together for Days,1972.0,0,7.3
2796,tt1210027,Afterburn,,0,
2797,tt8008948,Den of Thieves 2: Pantera,,0,
2798,tt14850054,Greenland: Migration,,0,
2799,tt1417768,Remote Control,,0,
2800,tt5761544,Kandahar,,0,
2801,tt15004136,Chase,,0,
2802,tt5884796,The Plane,,0,
2803,tt7890826,Naya Legend of the Golden Dolphin,2023.0,0,
2804,tt5748448,Copshop,2021.0,0,6.2
2805,tt7737786,Greenland,2020.0,0,6.4
2806,tt11112140,How to Train Your Dragon: Homecoming,2019.0,17,7.4
2807,tt2386490,How to Train Your Dragon: The Hidden World,2019.0,0,7.5
2808,tt4131496,The Vanishing,2018.0,0,5.9
2809,tt1846589,Hunter Killer,2018.0,0,6.6
2810,tt1259528,Den of Thieves,2018.0,0,7.0
2811,tt1981128,Geostorm,2017.0,0,5.3
2812,tt1718924,A Definitely or Maybe,2016.0,0,6.5
2813,tt2404233,Gods of Egypt,2016.0,0,5.4
2814,tt1646971,How to Train Your Dragon 2,2014.0,0,7.8
2815,tt1540128,Playing for Keeps,2012.0,0,5.7
2816,tt1629757,Chasing Mavericks,2012.0,0,7.1
2817,tt2065968,Dragons: Gift of the Night Fury,2011.0,4,7.6
2818,tt1586752,Machine Gun Preacher,2011.0,0,6.8
2819,tt1372686,Coriolanus,2011.0,0,6.1
2820,tt1744776,Legend of the Boneknapper Dragon,2010.0,17,7.1
2821,tt2542490,Dreamworks How to Train Your Dragon Legends,2010.0,5,7.7
2822,tt0892769,How to Train Your Dragon,2010.0,0,8.1
2823,tt1038919,The Bounty Hunter,2010.0,0,5.6
2824,tt1197624,Law Abiding Citizen,2009.0,0,7.4
2825,tt1034032,Gamer,2009.0,0,5.8
2826,tt1142988,The Ugly Truth,2009.0,0,6.4
2827,tt1295071,Tales of the Black Freighter,2009.0,4,7.1
2828,tt0410377,Nim's Island,2008.0,0,6.0
2829,tt0431308,P.S. I Love You,2007.0,0,7.0
2830,tt0489664,Shattered,2007.0,0,6.7
2831,tt0488928,Guilty Hearts,2006.0,0,4.8
2832,tt0416449,300,2006.0,0,7.6
2833,tt0402057,Beowulf & Grendel,2005.0,0,5.8
2834,tt0796207,Trailer for a Remake of Gore Vidal's Caligula,2005.0,6,6.5
2835,tt0354595,The Game of Their Lives,2005.0,0,6.1
2836,tt0293508,The Phantom of the Opera,2004.0,0,7.2
2837,tt0377752,Dear Frankie,2004.0,0,7.7
2838,tt0300556,Timeline,2003.0,0,5.7
2839,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003.0,0,5.6
2840,tt0297571,The Jury,2002.0,1,7.7
2841,tt0278035,Shooters,2002.0,0,5.6
2842,tt0291277,Jewel of the Sahara,2001.0,4,7.3
2843,tt0286899,Please!,2001.0,6,7.4
2844,tt0259127,Attila,2001.0,3,6.7
2845,tt0206105,Lucy Sullivan Is Getting Married,1999.0,1,7.1
2846,tt0219653,Dracula 2000,2000.0,0,4.9
2847,tt0216799,Harrison's Flowers,2000.0,0,7.1
2848,tt0144134,The Cherry Orchard,1999.0,0,6.4
2849,tt0138899,An Unsuitable Job for a Woman,1999.0,1,7.4
2850,tt0229625,One More Kiss,1999.0,0,6.1
2851,tt0178167,The Young Person's Guide to Becoming a Rock Star,1998.0,1,8.2
2852,tt0202346,Fast Food,1998.0,0,4.8
2853,tt0164728,Little White Lies,1998.0,2,6.8
2854,tt0127919,Tale of the Mummy,1998.0,0,4.0
2855,tt0120347,Tomorrow Never Dies,1997.0,0,6.5
2856,tt0119280,Mrs. Brown,1997.0,0,7.2
2857,tt11018264,Blaze,2022.0,0,
2858,tt9286908,High Ground,2020.0,0,6.6
2859,tt6069162,Here and Now,2018.0,0,4.5
2860,tt1553659,Breath,2017.0,0,6.7
2861,tt1196946,The Mentalist,2008.0,1,8.1
2862,tt2244901,I Give It a Year,2013.0,0,5.7
2863,tt0954947,The Killer Inside Me,2010.0,0,6.1
2864,tt1247704,Women in Trouble,2009.0,0,5.7
2865,tt1127221,Not Forgotten,2009.0,0,4.8
2866,tt0851530,The Lodger,2009.0,0,5.7
2867,tt1151319,The Key to Reserva,2007.0,6,7.9
2868,tt0497972,Sex and Death 101,2007.0,0,5.9
2869,tt0805667,Smith,2006.0,1,7.9
2870,tt0458352,The Devil Wears Prada,2006.0,0,6.9
2871,tt0437777,Something New,2006.0,0,6.7
2872,tt0418819,Land of the Dead,2005.0,0,6.2
2873,tt0377109,The Ring Two,2005.0,0,5.4
2874,tt0285370,The Guardian,2001.0,1,7.4
2875,tt0376006,Book of Love,2004.0,0,5.4
2876,tt0242252,The Affair of the Necklace,2001.0,0,6.1
2877,tt6782462,Red Planet: Deleted Scenes,2000.0,4,5.6
2878,tt0199753,Red Planet,2000.0,0,5.7
2879,tt0178050,Sunset Strip,2000.0,0,5.6
2880,tt0217032,Secret Men's Business,1999.0,2,6.7
2881,tt0134154,Ride with the Devil,1999.0,0,6.7
2882,tt0151396,Love from Ground Zero,1998.0,0,7.3
2883,tt0138541,Judas Kiss,1998.0,0,6.2
2884,tt0152176,Restaurant,1998.0,0,6.0
2885,tt0119709,Most Wanted,1997.0,0,5.6
2886,tt0116825,The Last Best Place,1996.0,2,4.5
2887,tt0108800,Heartbreak High,1996.0,1,7.8
2888,tt0115379,Sweat,1996.0,1,6.5
2889,tt0428139,Naked: Stories of Men,1996.0,1,7.6
2890,tt0178155,Naked,1995.0,1,
2891,tt1059857,Which Way to the War,1994.0,2,
2892,tt0096572,E Street,1992.0,1,6.7
2893,tt0096592,G.P.,1993.0,1,7.2
2894,tt0086689,A Country Practice,1993.0,1,6.8
2895,tt0138611,Shades of Love: Midnight Magic,1988.0,2,5.3
